"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_bray|correl_spearman|dist_kullbackleibler","432.72318308763687","","mutualExclusion","NAMAKO-2->Pseudopirsonia-mucosa","3","0.9725279808672224|-0.5192126954325486|16.341410757651254","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.25392772863374113|correl_spearman=0.048947935476007065|dist_kullbackleibler=1.1923345793807272E-5","dist_bray=0.9725279808672224|correl_spearman=-0.5192126954325486|dist_kullbackleibler=16.341410757651254","NAMAKO-2->Pseudopirsonia-mucosa","0.8567603461999999","0.8691995050000001","0.0720714856842755","0.9725279808672224","3.137230840880578E-4","3.137230840880578E-4","0.004545317826086199","0.969525644780466|-0.5142233971781576|15.587592500189487","0.9738824990006343|-0.5015948559905548|15.739791971770707","42.0|42.0|42.0","0.028999999077169606|0.09862947650697214|1.0856371711462898","false","","NAMAKO-2->Pseudopirsonia-mucosa","0.004545317826086199"
"dist_kullbackleibler|correl_spearman|dist_bray","87.07899801305612","","mutualExclusion","NAMAKO-2->Nematoda","3","19.035009333231496|-0.46346155802830524|0.9735758066156031","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=2.873850046825055E-10|correl_spearman=0.115313332611374|dist_bray=0.22840065615205463","dist_kullbackleibler=19.035009333231496|correl_spearman=-0.46346155802830524|dist_bray=0.9735758066156031","NAMAKO-2->Nematoda","11.605466411300002","11.907445930000002","2.724981794746607","19.035009333231496","5.368438049657698E-8","5.368438049657698E-8","1.6918162396039908E-6","18.420043540701087|-0.45609584462466|0.9693448026525405","18.536499671958747|-0.4621422319396048|0.9771170390981387","46.0|46.0|46.0","1.2091690139906401|0.13388131841898127|0.02501150108420835","true","","NAMAKO-2->Nematoda","1.6918162396039908E-6"
"dist_kullbackleibler|correl_spearman","1335.943847107817","","mutualExclusion","Pseudopirsonia-mucosa->Strombidium-capitatum","2","15.550375293587862|-0.5608826988223117","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=8.852172887352516E-5|correl_spearman=0.05200729892766731","dist_kullbackleibler=15.550375293587862|correl_spearman=-0.5608826988223117","Pseudopirsonia-mucosa->Strombidium-capitatum","7.9343966537999995","7.47154438","2.112389563195409","15.550375293587862","0.004761875527579784","0.004761875527579784","0.04627481131156801","14.138300802130832|-0.5618895638403381","14.905365695559276|-0.5801439098752876","96.0|96.0","2.737386983342293|0.12050263543213338","false","","Pseudopirsonia-mucosa->Strombidium-capitatum","0.04627481131156801"
"dist_kullbackleibler|correl_pearson|dist_bray|correl_spearman","204.56039996831342","","copresence","DH147-EKD10->Strombidium-capitatum","4","1.3919137370259174|0.5731803945515062|0.39672348443816285|0.7127357492829264","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence","dist_kullbackleibler=5.246450940354919E-9|correl_pearson=0.03661760729323338|dist_bray=0.08963404858184909|correl_spearman=0.01453543044720429","dist_kullbackleibler=1.3919137370259174|correl_pearson=0.5731803945515062|dist_bray=0.39672348443816285|correl_spearman=0.7127357492829264","DH147-EKD10->Strombidium-capitatum","5.3726036855","5.2531897149999995","1.418472249881299","1.3919137370259174","2.26581620133004E-9","2.26581620133004E-9","8.482364275851653E-8","1.4316072283967318|0.614130640904393|0.3865851940132344|0.6962364862887384","1.3034030353025468|0.6150834239111231|0.3874309532030423|0.7223684105709233","100.0|100.0|100.0|100.0","0.47427578262518993|0.11326395576096261|0.053683647838134986|0.10110406810916622","true","","DH147-EKD10->Strombidium-capitatum","8.482364275851653E-8"
"dist_bray|correl_spearman|dist_kullbackleibler","159.4276098287026","","mutualExclusion","DH147-EKD10->Heteronemertea","3","0.9696693910410571|-0.3547214995996378|18.322088115782684","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.25226609921193055|correl_spearman=0.21310592586122357|dist_kullbackleibler=3.909200475271657E-5","dist_bray=0.9696693910410571|correl_spearman=-0.3547214995996378|dist_kullbackleibler=18.322088115782684","DH147-EKD10->Heteronemertea","0.8735890095999995","0.899574055","0.08509701276367183","0.9696693910410571","0.0026130721506757437","0.0026130721506757437","0.02834157077816267","0.9652185079051648|-0.3463199523334001|17.960963089211788","0.9675770968834876|-0.34082069571337303|17.97833800063585","100.0|100.0|100.0","0.01885080360526069|0.15364361812458016|1.6922091826831647","false","","DH147-EKD10->Heteronemertea","0.02834157077816267"
"correl_spearman|dist_bray|dist_kullbackleibler","106.88108755275309","","mutualExclusion","Chaunocanthida->Sabellida","3","-0.4189125612969303|0.9773849783121431|19.744726908749332","correl_spearman=mutualExclusion|dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.10866126641843699|dist_bray=0.2622011490231052|dist_kullbackleibler=9.91438618280771E-6","correl_spearman=-0.4189125612969303|dist_bray=0.9773849783121431|dist_kullbackleibler=19.744726908749332","Chaunocanthida->Sabellida","0.009588355599999996","0.020124995","0.16278866615600404","-0.4189125612969303","5.313905857629031E-4","5.313905857629031E-4","0.007159653834264429","-0.41088487729789896|0.9681508484431062|18.817777503638737","-0.4229561343361476|0.9779034479400949|18.732966821598595","86.0|86.0|86.0","0.1161642108036756|0.029737512898384937|1.533821518044109","false","","Chaunocanthida->Sabellida","0.007159653834264429"
"dist_bray|dist_kullbackleibler|correl_spearman","417.7994222150792","","mutualExclusion","Chaunocanthida->Terebellida","3","0.9974020144467136|18.58037491180096|-0.438677686214976","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_bray=0.04256617404564067|dist_kullbackleibler=2.9696280989810475E-9|correl_spearman=0.07513897914341117","dist_bray=0.9974020144467136|dist_kullbackleibler=18.58037491180096|correl_spearman=-0.438677686214976","Chaunocanthida->Terebellida","0.880961745","0.88123133","0.06218217939001724","0.9974020144467136","6.612290437413293E-8","6.612290437413293E-8","2.0490753366606305E-6","0.9955919666464276|18.073973011824044|-0.449390705414443","0.997023206721507|18.152815346618276|-0.4733021955870852","84.0|84.0|84.0","0.004433093418826292|0.7863252339594619|0.1014804066114565","true","","Chaunocanthida->Terebellida","2.0490753366606305E-6"
"dist_bray|correl_spearman|dist_kullbackleibler","200.39266025513314","","mutualExclusion","Chaunocanthida->Macrostomida","3","0.9963941227006646|-0.3320812154518973|19.57471941848474","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.2558045701206182|correl_spearman=0.178079645351217|dist_kullbackleibler=9.13787668588295E-6","dist_bray=0.9963941227006646|correl_spearman=-0.3320812154518973|dist_kullbackleibler=19.57471941848474","Chaunocanthida->Macrostomida","0.8768380939999997","0.8919581999999999","0.08807714337048987","0.9963941227006646","7.270452932454097E-4","7.270452932454097E-4","0.009519855975875341","0.9904648624994675|-0.3499290097654825|19.075873200315588","0.996885416665457|-0.37728738579985194|19.380160056634946","86.0|86.0|86.0","0.029971693932300467|0.15135604327391355|1.5975482816627964","false","","Chaunocanthida->Macrostomida","0.009519855975875341"
"dist_kullbackleibler|dist_bray|correl_pearson","228.72909659549063","","copresence","Chaunocanthida->Chytridiomycetes","3","1.4777449619373884|0.3755349503522628|0.6839798999847256","dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","dist_kullbackleibler=0.0|dist_bray=0.08609595670045966|correl_pearson=0.010166139309772282","dist_kullbackleibler=1.4777449619373884|dist_bray=0.3755349503522628|correl_pearson=0.6839798999847256","Chaunocanthida->Chytridiomycetes","7.194246299499998","7.22178963","1.246783179184959","1.4777449619373884","0.0","0.0","0.0","1.4983336672373324|0.37643704134558215|0.6946708877062668","1.423291779729192|0.38038382975258256|0.6937621383561972","86.0|86.0|86.0","0.4601150160683445|0.08019383006139348|0.10456099177541833","true","","Chaunocanthida->Chytridiomycetes","0.0"
"dist_bray|correl_pearson|correl_spearman|dist_kullbackleibler","303.9421069351356","","copresence","Chaunocanthida->Strombidium-capitatum","4","0.2719265380555793|0.8957672412478656|0.6801370842758747|1.3064149377585916","dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","dist_bray=0.03614222294889213|correl_pearson=1.0517609777593862E-4|correl_spearman=0.012020581916485307|dist_kullbackleibler=0.0","dist_bray=0.2719265380555793|correl_pearson=0.8957672412478656|correl_spearman=0.6801370842758747|dist_kullbackleibler=1.3064149377585916","Chaunocanthida->Strombidium-capitatum","0.7373559725000001","0.735916765","0.06981514757277209","0.2719265380555793","0.0","0.0","0.0","0.27918348995873865|0.8799880130080491|0.6747453936309106|1.3457885645670653","0.26722872495874483|0.8851416537236395|0.6971721191826035|1.2212682063782798","86.0|86.0|86.0|86.0","0.06498393588197927|0.0534283550941099|0.0972660437277778|0.461905638203319","true","","Chaunocanthida->Strombidium-capitatum","0.0"
"dist_kullbackleibler|correl_spearman","239.13780038110107","","mutualExclusion","Sabellida->Strombidium-capitatum","2","16.567596007564486|-0.46026885402093975","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=1.4141111816412533E-5|correl_spearman=0.07828295600870261","dist_kullbackleibler=16.567596007564486|correl_spearman=-0.46026885402093975","Sabellida->Strombidium-capitatum","11.286934171100002","11.033677725","2.897169788101017","16.567596007564486","0.0015842787498817623","0.0015842787498817623","0.018686073810129485","16.63226386561615|-0.46921242694416393","16.642795639344097|-0.47093177068101366","100.0|100.0","1.6299306633506805|0.1262371139519574","false","","Sabellida->Strombidium-capitatum","0.018686073810129485"
"dist_kullbackleibler|dist_bray|correl_spearman","107.00437621094447","","mutualExclusion","Andalucia->Enoplea","3","20.794272481654968|0.9684217611933147|-0.5449843973017665","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=2.842809951886238E-7|dist_bray=0.36245653126233446|correl_spearman=0.06116312738343632","dist_kullbackleibler=20.794272481654968|dist_bray=0.9684217611933147|correl_spearman=-0.5449843973017665","Andalucia->Enoplea","14.424968915700001","12.446454565","4.745936793360531","20.794272481654968","2.184986100239872E-5","2.184986100239872E-5","4.117517725384461E-4","20.598828900529547|0.9580965235535702|-0.5237884134787243","20.77077935134428|0.9688395111349047|-0.5100419444969094","90.0|90.0|90.0","1.5236860253658506|0.035377088506425285|0.11580029289758377","true","","Andalucia->Enoplea","4.117517725384461E-4"
"correl_spearman|dist_kullbackleibler|dist_bray","166.82219020500233","","mutualExclusion","Andalucia->Araeolaimida","3","-0.5241218127383812|21.598107871432525|0.9637023870637029","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=0.05982129907503442|dist_kullbackleibler=1.4661149843497867E-5|dist_bray=0.2548080892911826","correl_spearman=-0.5241218127383812|dist_kullbackleibler=21.598107871432525|dist_bray=0.9637023870637029","Andalucia->Araeolaimida","-0.012647050800000002","-0.00905949","0.14774107930330813","-0.5241218127383812","4.391663461200679E-4","4.391663461200679E-4","0.006063539303608264","-0.5410054907222956|20.08638775336164|0.96085896340756","-0.5388208313095696|21.182421342810137|0.9623799298762041","90.0|90.0|90.0","0.11526152074083128|3.051942978474001|0.022798321861242123","false","","Andalucia->Araeolaimida","0.006063539303608264"
"correl_spearman|dist_kullbackleibler|dist_bray","86.4909765958713","","mutualExclusion","Andalucia->Eunicida","3","-0.36270817254945786|23.34891521822165|0.9797069772472381","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=0.14932998584798174|dist_kullbackleibler=1.995112421837586E-5|dist_bray=0.38801325721614666","correl_spearman=-0.36270817254945786|dist_kullbackleibler=23.34891521822165|dist_bray=0.9797069772472381","Andalucia->Eunicida","-0.03370316469999999","-0.0282877","0.16432075802237223","-0.36270817254945786","0.001639189734916613","0.001639189734916613","0.019249263876557614","-0.3891429654932319|22.303069607990015|0.9770898405592445","-0.3866652887811308|23.054068903669158|0.980205395728611","64.0|64.0|64.0","0.11696092606298805|1.902624594195072|0.02476061480967051","false","","Andalucia->Eunicida","0.019249263876557614"
"dist_kullbackleibler|dist_bray|correl_spearman","87.38524918805638","","mutualExclusion","Andalucia->Spongomonas","3","18.306243509625485|0.9870184177860406|-0.42771396026816305","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=5.701244806610717E-5|dist_bray=0.32098869777738626|correl_spearman=0.1064368119937128","dist_kullbackleibler=18.306243509625485|dist_bray=0.9870184177860406|correl_spearman=-0.42771396026816305","Andalucia->Spongomonas","12.896878898","13.41464506","2.931389347309473","18.306243509625485","0.002463717668145904","0.002463717668145904","0.02694630814297618","17.53890205221116|0.9777949343171489|-0.45371130593716114","17.908509021605227|0.986601201846981|-0.47179942206363046","28.0|28.0|28.0","1.4472666877943683|0.03158596724162424|0.11803097173733579","false","","Andalucia->Spongomonas","0.02694630814297618"
"dist_kullbackleibler|correl_spearman","328.0","","mutualExclusion","Andalucia->Siphonophorae","2","19.031839504102347|-0.4953731145436655","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=1.5008945487227088E-5|correl_spearman=0.07377145932482743","dist_kullbackleibler=19.031839504102347|correl_spearman=-0.4953731145436655","Andalucia->Siphonophorae","12.352783285899998","12.076126115000001","3.4316236766944117","19.031839504102347","0.0015845308196829055","0.0015845308196829055","0.018686073810129485","18.035129940137942|-0.4962286704729467","18.529506550058148|-0.4941635654814007","90.0|90.0","1.8539152450189729|0.11304065832680786","false","","Andalucia->Siphonophorae","0.018686073810129485"
"dist_bray|correl_spearman|dist_kullbackleibler","465.1961632336063","","mutualExclusion","Andalucia->Pseudopirsonia-mucosa","3","0.9861811298908105|-0.5094091327806293|19.202714519341587","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.29283439825851154|correl_spearman=0.05932056151429177|dist_kullbackleibler=1.6221102954849798E-5","dist_bray=0.9861811298908105|correl_spearman=-0.5094091327806293|dist_kullbackleibler=19.202714519341587","Andalucia->Pseudopirsonia-mucosa","0.897003553","0.9127200550000001","0.09276697598438068","0.9861811298908105","5.303313395618181E-4","5.303313395618181E-4","0.007159653834264429","0.980627579024038|-0.5139967801873375|18.04220761077254","0.988343140536753|-0.5173147023096375|18.30582933431682","86.0|86.0|86.0","0.023532758328252853|0.1061797287565178|1.7390258788433026","false","","Andalucia->Pseudopirsonia-mucosa","0.007159653834264429"
"dist_bray|correl_spearman|dist_kullbackleibler","107.00437621094447","","mutualExclusion","Andalucia->Nematoda","3","0.9745526643371699|-0.38728557830013915|21.10699226601162","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.329657197784764|correl_spearman=0.15115793163335822|dist_kullbackleibler=1.0532988120370845E-5","dist_bray=0.9745526643371699|correl_spearman=-0.38728557830013915|dist_kullbackleibler=21.10699226601162","Andalucia->Nematoda","0.8954865788","0.919575905","0.06894666437668383","0.9745526643371699","8.758330680234128E-4","8.758330680234128E-4","0.011003146066294135","0.968460287658394|-0.39797004038582945|20.280560689394854","0.9760281794580267|-0.4004617264480217|20.910451953640447","90.0|90.0|90.0","0.02739880124121546|0.13206978535270292|2.0663855408483216","false","","Andalucia->Nematoda","0.011003146066294135"
"dist_bray|correl_spearman|dist_kullbackleibler","230.06537607448283","","mutualExclusion","Andalucia->ME-Euk-FW10","3","0.9749224996726752|-0.40515185809506815|17.27067960276924","dist_bray=mutualExclusion|correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.2791598343937919|correl_spearman=0.11094397082333818|dist_kullbackleibler=9.754827270813671E-5","dist_bray=0.9749224996726752|correl_spearman=-0.40515185809506815|dist_kullbackleibler=17.27067960276924","Andalucia->ME-Euk-FW10","0.8656869295999996","0.89195256","0.08258884925336234","0.9749224996726752","0.0034556619547685408","0.0034556619547685408","0.03530344758919216","0.966550559522094|-0.4111703505192595|16.55198977897509","0.9758156189428099|-0.41403279674340016|16.953776419363816","88.0|88.0|88.0","0.029692993520508276|0.11794231160546195|1.5447099074830712","false","","Andalucia->ME-Euk-FW10","0.03530344758919216"
"correl_spearman|dist_kullbackleibler","87.07899801305614","","mutualExclusion","Enoplea->NAMAKO-2","2","-0.39113958632939744|20.343033294182515","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion","correl_spearman=0.1498727957750392|dist_kullbackleibler=2.030708445843743E-8","correl_spearman=-0.39113958632939744|dist_kullbackleibler=20.343033294182515","Enoplea->NAMAKO-2","0.0015807515000000009","-0.00398401","0.1712504656985644","-0.39113958632939744","1.1623883299116677E-5","1.1623883299116677E-5","2.3239434065402446E-4","-0.3951944841087201|19.482020269895873","-0.38856686047118316|19.526828404989267","46.0|46.0","0.1464027042451316|1.8537536132995494","true","","Enoplea->NAMAKO-2","2.3239434065402446E-4"
"dist_bray|dist_kullbackleibler","414.80631620908076","","mutualExclusion","Chaetonotida->Terebellida","2","0.9878947769088297|21.657878800228826","dist_bray=mutualExclusion|dist_kullbackleibler=mutualExclusion","dist_bray=0.22567869939181295|dist_kullbackleibler=1.4897420519410787E-8","dist_bray=0.9878947769088297|dist_kullbackleibler=21.657878800228826","Chaetonotida->Terebellida","0.8834697013","0.9051481450000001","0.08161645174220049","0.9878947769088297","1.2675883142687638E-5","1.2675883142687638E-5","2.489650569363086E-4","0.9812887050696896|20.916831645041867","0.985668521039045|20.896879873582044","96.0|96.0","0.01686859599790353|1.3933978387165802","true","","Chaetonotida->Terebellida","2.489650569363086E-4"
"dist_kullbackleibler|dist_bray","395.17919865064636","","mutualExclusion","Chaetonotida->Macrostomida","2","23.17347899418869|0.9866266400449026","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=9.868885969321894E-6|dist_bray=0.28061877534090685","dist_kullbackleibler=23.17347899418869|dist_bray=0.9866266400449026","Chaetonotida->Macrostomida","15.9004610292","15.480053495","3.2545402990530445","23.17347899418869","0.0032325579907817037","0.0032325579907817037","0.033766308001086785","22.369199719356875|0.9764237484420589","22.657574915216617|0.9851438111324671","98.0|98.0","2.297331284547305|0.03395093725391821","false","","Chaetonotida->Macrostomida","0.033766308001086785"
"sim_mutInfo|dist_bray|correl_spearman|correl_pearson","108.14893134875972","","copresence","Chaetonotida->Monhysterida","4","0.3355709609181119|0.31131223088578297|0.6895470324220354|0.8099965114309357","sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence","sim_mutInfo=0.22813485467939326|dist_bray=0.060063807782835266|correl_spearman=0.006890453280281705|correl_pearson=0.017391427679046667","sim_mutInfo=0.3355709609181119|dist_bray=0.31131223088578297|correl_spearman=0.6895470324220354|correl_pearson=0.8099965114309357","Chaetonotida->Monhysterida","0.1412263501","0.126268755","0.06146757216275732","0.3355709609181119","0.0021574372176867973","0.0021574372176867973","0.024360697976228654","0.3825789432619304|0.3125931956636986|0.6826346234765643|0.7669252354449988","0.3822050530047445|0.302697732014545|0.6932334592534403|0.7967606562406189","98.0|98.0|98.0|98.0","0.10495122589052316|0.06598659803828111|0.07747864818664325|0.13446634796298848","false","","Chaetonotida->Monhysterida","0.024360697976228654"
"dist_kullbackleibler|dist_bray","462.51732072262314","","mutualExclusion","Terebellida->Lagenoeca","2","19.741279716806574|0.9859584247835453","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=7.544442813478547E-6|dist_bray=0.26724945191914695","dist_kullbackleibler=19.741279716806574|dist_bray=0.9859584247835453","Terebellida->Lagenoeca","12.887339224799998","12.544744605","3.3660081429982904","19.741279716806574","0.00253054133677455","0.00253054133677455","0.027569061672907107","18.878439524722733|0.9790495546285733","19.24766634244573|0.9837024516803747","98.0|98.0","1.916733577746362|0.017510069649598083","false","","Terebellida->Lagenoeca","0.027569061672907107"
"dist_bray|dist_kullbackleibler|correl_spearman","95.17725788024454","","copresence","Thraustochytrium->Amastigomonas-mutabilis","3","0.40466781879482727|1.3504564097263918|0.6150732138009056","dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","dist_bray=0.2389692058415317|dist_kullbackleibler=5.723140882540889E-4|correl_spearman=0.036939224619794264","dist_bray=0.40466781879482727|dist_kullbackleibler=1.3504564097263918|correl_spearman=0.6150732138009056","Thraustochytrium->Amastigomonas-mutabilis","0.5404722545000002","0.548007065","0.044590549999121334","0.40466781879482727","0.005107961679699291","0.005107961679699291","0.04920934412670578","0.3853753220918507|1.2679420153469598|0.6155633530497745","0.38695319416018775|1.24804327388956|0.6327337538590956","100.0|100.0|100.0","0.04776963855113472|0.30640352203862187|0.11651221093752982","false","","Thraustochytrium->Amastigomonas-mutabilis","0.04920934412670578"
"correl_spearman|correl_pearson|dist_kullbackleibler|dist_bray","41.605599685513745","","copresence","Thraustochytrium->Labyrinthulomycetes","4","0.6739249370828314|0.695481671584858|0.41773148927012266|0.22247460103091166","correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence|dist_bray=copresence","correl_spearman=0.01910304242201788|correl_pearson=0.017506753262189756|dist_kullbackleibler=2.5924367126117787E-5|dist_bray=0.1232423953420606","correl_spearman=0.6739249370828314|correl_pearson=0.695481671584858|dist_kullbackleibler=0.41773148927012266|dist_bray=0.22247460103091166","Thraustochytrium->Labyrinthulomycetes","-0.001639128499999999","-0.014990695","0.1726444960210579","0.6739249370828314","4.646178952905089E-6","4.646178952905089E-6","1.0243630908816041E-4","0.666607914331103|0.6797057734953199|0.40114678625737743|0.2163151610245704","0.6850882860836088|0.6853047030702516|0.39006045056390426|0.21610227261073406","100.0|100.0|100.0|100.0","0.1039507536342891|0.11374260520390453|0.10791771379345243|0.03414591368409947","true","","Thraustochytrium->Labyrinthulomycetes","1.0243630908816041E-4"
"correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo","37.78290125633635","","copresence","Thraustochytrium->Gregarinasina","5","0.7591734607714964|0.764255244313014|0.30466093976651176|0.663381791747253|0.3802043276633995","correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_pearson=0.0075238667029357|correl_spearman=0.004459765306244201|dist_bray=0.10076222698900272|dist_kullbackleibler=2.194980863734486E-9|sim_mutInfo=0.19402052689547294","correl_pearson=0.7591734607714964|correl_spearman=0.764255244313014|dist_bray=0.30466093976651176|dist_kullbackleibler=0.663381791747253|sim_mutInfo=0.3802043276633995","Thraustochytrium->Gregarinasina","-0.0203074839","-0.053722015","0.1577598323304365","0.7591734607714964","1.697775253717282E-11","1.697775253717282E-11","7.699341760353657E-10","0.741083276582366|0.7421052101998079|0.2943479374341167|0.644141701804771|0.4848943166033857","0.763991066491201|0.7582235520796021|0.30006799704701226|0.6466659442591108|0.5072719654427373","100.0|100.0|100.0|100.0|100.0","0.09807622762847927|0.08053698524177634|0.0358927360768453|0.13163738774395903|0.14949140221394053","true","","Thraustochytrium->Gregarinasina","7.699341760353657E-10"
