"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_kullbackleibler|correl_spearman|dist_bray|correl_pearson","26.582539682539743","","copresence","p15D09->Cercozoa-07.05.2004","4","0.383051097885695|0.7150175019209429|0.21853927807413553|0.7190372742914469","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence","dist_kullbackleibler=1.2710939675253385E-6|correl_spearman=0.0037241134395472053|dist_bray=0.09373951933927871|correl_pearson=8.877062244356804E-4","dist_kullbackleibler=0.383051097885695|correl_spearman=0.7150175019209429|dist_bray=0.21853927807413553|correl_pearson=0.7190372742914469","p15D09->Cercozoa-07.05.2004","1.7158010749000006","1.7007964150000001","0.29674148272110035","0.383051097885695","1.4548264370972674E-8","1.4548264370972674E-8","1.018984683650211E-6","0.38312714763923567|0.7047777834749247|0.22021653316046622|0.7232552740756931","0.37733017670429647|0.7201856842708189|0.21875701760270688|0.7236717009690292","100.0|100.0|100.0|100.0","0.08023814128809362|0.07019566606493488|0.026411866899081503|0.0486365480693139","true","","p15D09->Cercozoa-07.05.2004","1.018984683650211E-6"
"sim_mutInfo|dist_kullbackleibler|dist_bray|correl_spearman|correl_pearson","23.879853479853473","","copresence","p15D09->Cercomonas","5","0.32538786390659835|0.6682341296561494|0.2816437939022257|0.7933743198318091|0.6452434176076829","sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence","sim_mutInfo=0.20847111478874708|dist_kullbackleibler=9.173721893240838E-9|dist_bray=0.0995425755460172|correl_spearman=4.332489337533496E-4|correl_pearson=0.00813424148438513","sim_mutInfo=0.32538786390659835|dist_kullbackleibler=0.6682341296561494|dist_bray=0.2816437939022257|correl_spearman=0.7933743198318091|correl_pearson=0.6452434176076829","p15D09->Cercomonas","0.09929820200000002","0.094895845","0.04186179745671207","0.32538786390659835","5.674605230154839E-11","5.674605230154839E-11","6.088730675674649E-9","0.42067710252872464|0.6473000782460996|0.2795400467755232|0.7879781019417906|0.6530651076070844","0.43220238972065084|0.6463890972952882|0.2792932642815414|0.7960966635898548|0.6502210917980563","100.0|100.0|100.0|100.0|100.0","0.1567485108149822|0.13620940948244778|0.03693114956455684|0.056319340090151396|0.07354237216612847","true","","p15D09->Cercomonas","6.088730675674649E-9"
"dist_kullbackleibler|correl_spearman|sim_mutInfo|correl_pearson|dist_bray","33.67491289198607","","copresence","p15D09->Apusozoa","5","0.5555113989459463|0.6859899257235554|0.3511357184592798|0.6358235490014263|0.2818832722267066","dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence","dist_kullbackleibler=1.622485525931694E-5|correl_spearman=0.008268400930871389|sim_mutInfo=0.20933288184497484|correl_pearson=0.005678000139655914|dist_bray=0.13612950061157036","dist_kullbackleibler=0.5555113989459463|correl_spearman=0.6859899257235554|sim_mutInfo=0.3511357184592798|correl_pearson=0.6358235490014263|dist_bray=0.2818832722267066","p15D09->Apusozoa","1.9567203955000003","1.9010813500000001","0.3808270641857901","0.5555113989459463","4.352856280975814E-7","4.352856280975814E-7","2.0906146880915267E-5","0.5482476748555565|0.6750570301436974|0.387189355086146|0.6369915763043825|0.2779911813730535","0.543065408920899|0.6848793540873994|0.3928368503791584|0.6398170206664211|0.27779247671172247","100.0|100.0|100.0|100.0|100.0","0.11487844564877933|0.08330388144023122|0.12120819467242296|0.0663222692123541|0.02934969046228422","true","","p15D09->Apusozoa","2.0906146880915267E-5"
"dist_bray|dist_kullbackleibler|correl_pearson|sim_mutInfo|correl_spearman","22.499999999999993","","copresence","p15D09->Pseudopirsonia","5","0.21229014434997862|0.29214367668772634|0.7962903049774025|0.4105811109231481|0.9108682660291989","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_bray=0.03853112807489434|dist_kullbackleibler=1.6586731987899839E-13|correl_pearson=2.202956542320944E-4|sim_mutInfo=0.18985760119245892|correl_spearman=3.6792824342768427E-10","dist_bray=0.21229014434997862|dist_kullbackleibler=0.29214367668772634|correl_pearson=0.7962903049774025|sim_mutInfo=0.4105811109231481|correl_spearman=0.9108682660291989","p15D09->Pseudopirsonia","0.5068070456000001","0.507165265","0.039760559841791276","0.21229014434997862","0.0","0.0","0.0","0.21134056655681507|0.2891707620638558|0.8097824404257605|0.47375999352401765|0.9022305512188338","0.21272771599425366|0.294459957408425|0.800101609317412|0.5152960610525424|0.9036603714519069","100.0|100.0|100.0|100.0|100.0","0.02792903221452956|0.06645147471211467|0.05230102300709676|0.17833103812480514|0.022716634497085383","true","","p15D09->Pseudopirsonia","0.0"
"correl_spearman|dist_bray|dist_kullbackleibler|sim_mutInfo|correl_pearson","86.31888070308935","","copresence","p15D09->PW19","5","0.6958080764962012|0.21780315854115728|0.3955819041799067|0.40996367995884997|0.6660209488987018","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence","correl_spearman=0.014896705343809269|dist_bray=0.12499582344509363|dist_kullbackleibler=3.7123665634442027E-4|sim_mutInfo=0.2637083059848012|correl_pearson=0.010174078701039535","correl_spearman=0.6958080764962012|dist_bray=0.21780315854115728|dist_kullbackleibler=0.3955819041799067|sim_mutInfo=0.40996367995884997|correl_pearson=0.6660209488987018","p15D09->PW19","0.008552035800000002","0.01891061","0.14272637726026902","0.6958080764962012","1.683832134191654E-5","1.683832134191654E-5","5.478429324340975E-4","0.6850438719302909|0.21489782932377696|0.3812202188026274|0.3483717970044943|0.6664708312919408","0.6975386460050135|0.212902264077111|0.35796952336978655|0.36054635896831533|0.6753602256352582","100.0|100.0|100.0|100.0|100.0","0.09693379025710673|0.02643157014058913|0.1157187314433104|0.14806436530090974|0.0858982999568079","false","","p15D09->PW19","5.478429324340975E-4"
"dist_kullbackleibler|dist_bray|correl_spearman|correl_pearson|sim_mutInfo","3.823939393939394","","copresence","p15D09->Thecofilosea","5","0.32616308058433713|0.19721707010122813|0.8052591138051742|0.7415887193771208|0.475020668427685","dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|sim_mutInfo=unknown","dist_kullbackleibler=0.0015696739571854357|dist_bray=0.15678933606201562|correl_spearman=5.382443089657629E-5|correl_pearson=3.811243148665877E-5|sim_mutInfo=0.19569695455198483","dist_kullbackleibler=0.32616308058433713|dist_bray=0.19721707010122813|correl_spearman=0.8052591138051742|correl_pearson=0.7415887193771208|sim_mutInfo=0.475020668427685","p15D09->Thecofilosea","1.1018654581","1.11061744","0.15412740204356587","0.32616308058433713","4.425366184612756E-9","4.425366184612756E-9","3.5424002649209725E-7","0.3157291060061746|0.19517607749656019|0.792710623212982|0.7447574099875132|0.4512694770888497","0.31257403722785626|0.19411744230228967|0.797345662210527|0.7480995119445453|0.4870560450092276","100.0|100.0|100.0|100.0|100.0","0.07083490239526363|0.024605718788357385|0.04328531939532129|0.03698576010168765|0.1702925694912513","true","","p15D09->Thecofilosea","3.5424002649209725E-7"
"correl_pearson|dist_kullbackleibler|sim_mutInfo|dist_bray|correl_spearman","67.58707070707071","","copresence","p15D09->ME-Euk-FW10","5","0.6621993538203489|1.1648874596842798|0.3477322103298941|0.33593882490868177|0.6938669719416036","correl_pearson=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence","correl_pearson=0.0029297606340927818|dist_kullbackleibler=2.475248566113919E-6|sim_mutInfo=0.2375097328410083|dist_bray=0.1296610057387797|correl_spearman=0.004377630118569897","correl_pearson=0.6621993538203489|dist_kullbackleibler=1.1648874596842798|sim_mutInfo=0.3477322103298941|dist_bray=0.33593882490868177|correl_spearman=0.6938669719416036","p15D09->ME-Euk-FW10","0.009185552300000002","-0.018133015","0.16655816028756218","0.6621993538203489","3.166161055556671E-8","3.166161055556671E-8","2.0470448978426015E-6","0.6704827753902539|1.0998461987723573|0.35366442409249915|0.3305804097825249|0.6940170464455059","0.669889095867358|1.1023973823510267|0.3626436165833855|0.33112337912000533|0.6901422366282799","100.0|100.0|100.0|100.0|100.0","0.05759433068822916|0.22372539379086104|0.12907166798811565|0.03631993627368981|0.07366622469860332","true","","p15D09->ME-Euk-FW10","2.0470448978426015E-6"
"dist_kullbackleibler|correl_spearman|dist_bray|correl_pearson|sim_mutInfo","7.676058908411849","","copresence","p15D09->TAGIRI-15","5","0.45675924765821163|0.7140783744557334|0.209985916503179|0.6148997902868231|0.38463755557588364","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence|sim_mutInfo=unknown","dist_kullbackleibler=0.04439841129926925|correl_spearman=0.012867160406904166|dist_bray=0.18775302175900155|correl_pearson=0.05458677165564796|sim_mutInfo=0.23558102683154453","dist_kullbackleibler=0.45675924765821163|correl_spearman=0.7140783744557334|dist_bray=0.209985916503179|correl_pearson=0.6148997902868231|sim_mutInfo=0.38463755557588364","p15D09->TAGIRI-15","1.1221195231","1.1354242399999999","0.18408233592784248","0.45675924765821163","0.002712079364546871","0.002712079364546871","0.043557376545891306","0.43233210132401484|0.7136374740838317|0.20621865100522122|0.6315979856721908|0.39405472969650207","0.40599966578825575|0.7319225982706764|0.20280859174732774|0.6308700626433644|0.4050537783527719","100.0|100.0|100.0|100.0|100.0","0.16429497109477273|0.10388411604793572|0.031274534771494784|0.1385680512078388|0.17707143528243247","false","","p15D09->TAGIRI-15","0.043557376545891306"
"correl_spearman|dist_kullbackleibler|correl_pearson|dist_bray|sim_mutInfo","227.04967357963093","","copresence","p15D09->CCW10","5","0.6796721591394181|0.4295658548849892|0.5197908360458615|0.24501446161382878|0.41002064712809405","correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown","correl_spearman=0.00576201506915891|dist_kullbackleibler=0.0010690323097953813|correl_pearson=0.02628435491819958|dist_bray=0.212202839927623|sim_mutInfo=0.2365352354624824","correl_spearman=0.6796721591394181|dist_kullbackleibler=0.4295658548849892|correl_pearson=0.5197908360458615|dist_bray=0.24501446161382878|sim_mutInfo=0.41002064712809405","p15D09->CCW10","-0.020032442699999996","-0.033680525","0.12179560997114729","0.6796721591394181","5.475612316185874E-5","5.475612316185874E-5","0.001568949597188941","0.6550986096585395|0.42179203409717025|0.5104188229924952|0.24695482505445135|0.3752603756773759","0.6611299654156055|0.4192363518754758|0.507358138067191|0.2472029351353784|0.4040322605399951","100.0|100.0|100.0|100.0|100.0","0.07141248637511804|0.07676215022776406|0.08387578044842557|0.025720204553861842|0.15148866254140744","false","","p15D09->CCW10","0.001568949597188941"
"correl_spearman|sim_mutInfo|dist_bray|dist_kullbackleibler|correl_pearson","3.242857142857143","","copresence","p15D09->Thaumatomonadida","5","0.7645351319047218|0.5184906597715164|0.2430787425797667|0.4213218844752733|0.531373786706217","correl_spearman=copresence|sim_mutInfo=unknown|dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","correl_spearman=3.9340511336627415E-4|sim_mutInfo=0.23005390568946432|dist_bray=0.14642588233743226|dist_kullbackleibler=2.870598776572031E-6|correl_pearson=0.036854593746213415","correl_spearman=0.7645351319047218|sim_mutInfo=0.5184906597715164|dist_bray=0.2430787425797667|dist_kullbackleibler=0.4213218844752733|correl_pearson=0.531373786706217","p15D09->Thaumatomonadida","-0.012330743800000002","-0.0070434550000000005","0.129025403167604","0.7645351319047218","4.305313050512183E-8","4.305313050512183E-8","2.7139617142166172E-6","0.7517402097037059|0.404434281654732|0.2375789082048162|0.397884559142894|0.5572216989223493","0.7534849475447771|0.4211152296840528|0.2413722614473751|0.40140046238619426|0.5531257231212114","100.0|100.0|100.0|100.0|100.0","0.05179202199879865|0.16512001311314076|0.034333140649140524|0.09008013096302143|0.11039102663811344","true","","p15D09->Thaumatomonadida","2.7139617142166172E-6"
"dist_kullbackleibler|correl_pearson|dist_bray|correl_spearman|sim_mutInfo","26.94861471861478","","copresence","p15D09->Syndiniales-Group-II","5","0.4480038274626742|0.6412965204488675|0.21962679116235895|0.7061384786135068|0.4081101836403238","dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=0.008404150937008081|correl_pearson=0.015681385592212882|dist_bray=0.16435134649728145|correl_spearman=0.006086180525159635|sim_mutInfo=0.288505322990821","dist_kullbackleibler=0.4480038274626742|correl_pearson=0.6412965204488675|dist_bray=0.21962679116235895|correl_spearman=0.7061384786135068|sim_mutInfo=0.4081101836403238","p15D09->Syndiniales-Group-II","1.2302689550999997","1.21783968","0.16987842767583677","0.4480038274626742","1.8332636986129192E-4","1.8332636986129192E-4","0.004402451824811882","0.43679248016738187|0.6406867484168012|0.2177121512252511|0.6923124503835432|0.317553139617784","0.41562058206024877|0.6412355395942165|0.21661942784239818|0.6995213545634338|0.35753712908967117","100.0|100.0|100.0|100.0|100.0","0.11014241306028301|0.09018850871295236|0.027062232933634873|0.07501292890258174|0.1484048897383983","false","","p15D09->Syndiniales-Group-II","0.004402451824811882"
