"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_bray|correl_pearson|correl_spearman|dist_kullbackleibler|sim_mutInfo","7.067857142857142","","copresence","Anthozoa->Anthoathecata","5","0.35468442911372655|0.36340549105544384|0.6787137178303468|1.1534488762903832|0.37759377663095295","dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","dist_bray=0.20168529310193117|correl_pearson=0.12310434812971588|correl_spearman=0.007901577443356622|dist_kullbackleibler=2.7754363569609808E-5|sim_mutInfo=0.20666788575085887","dist_bray=0.35468442911372655|correl_pearson=0.36340549105544384|correl_spearman=0.6787137178303468|dist_kullbackleibler=1.1534488762903832|sim_mutInfo=0.37759377663095295","Anthozoa->Anthoathecata","0.5434935664","0.5464898549999999","0.05012727989373979","0.35468442911372655","8.665020252429656E-7","8.665020252429656E-7","8.63548041066001E-6","0.35606781115856223|0.3877933594430387|0.6706300843570459|1.1344623763414718|0.4012955374351163","0.3658604774852894|0.37382479343912783|0.6840377323126179|1.1260142226328453|0.40272797055650256","100.0|100.0|100.0|100.0|100.0","0.050308844886124485|0.11196759470465822|0.0807595885217528|0.3021148189817418|0.12779843128046794","false","","Anthozoa->Anthoathecata","8.63548041066001E-6"
"sim_mutInfo|correl_spearman|dist_kullbackleibler|dist_bray|correl_pearson","10.582192357192355","","copresence","Anthozoa->Crinoidea","5","0.2085102308882658|0.44471207602396123|3.898480382706082|0.4418379501763964|0.7639009799248165","sim_mutInfo=unknown|correl_spearman=copresence|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence","sim_mutInfo=0.29853642616454235|correl_spearman=0.13707264151575077|dist_kullbackleibler=4.5806377198420734E-5|dist_bray=0.1817483391707011|correl_pearson=0.05149669137047408","sim_mutInfo=0.2085102308882658|correl_spearman=0.44471207602396123|dist_kullbackleibler=3.898480382706082|dist_bray=0.4418379501763964|correl_pearson=0.7639009799248165","Anthozoa->Crinoidea","0.1141008459","0.108225095","0.04456355065679965","0.2085102308882658","1.3919880779811322E-5","1.3919880779811322E-5","1.1199757287976632E-4","0.2654029643713301|0.4203113774630677|3.997428360046266|0.44388702371952526|0.6970242817903544","0.2678543298016145|0.42295201109724007|3.9561530209763593|0.4376497954107879|0.7493205650740535","100.0|100.0|100.0|100.0|100.0","0.08192411575144011|0.1443254415873327|1.2313443842248577|0.09157077133290249|0.19293494972120528","false","","Anthozoa->Crinoidea","1.1199757287976632E-4"
"sim_mutInfo|dist_kullbackleibler|dist_bray|correl_pearson|correl_spearman","7.269841269841271","","copresence","Anthozoa->Siphonophorae","5","0.35816112152046653|0.891518544912566|0.34283211765186616|0.501315059859831|0.7180194912004857","sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence","sim_mutInfo=0.18818996972798546|dist_kullbackleibler=4.533967867814681E-9|dist_bray=0.15011865996043383|correl_pearson=0.045161117881056534|correl_spearman=0.005492021317301421","sim_mutInfo=0.35816112152046653|dist_kullbackleibler=0.891518544912566|dist_bray=0.34283211765186616|correl_pearson=0.501315059859831|correl_spearman=0.7180194912004857","Anthozoa->Siphonophorae","0.11003781320000003","0.10444408","0.04977148609212781","0.35816112152046653","1.121847059692982E-11","1.121847059692982E-11","2.5227176188480643E-10","0.4033065903834326|0.8639467356286736|0.3386041070796681|0.5205071379340507|0.7100418006584667","0.4043011216368573|0.8555013538575784|0.34160927102854977|0.5276164670190353|0.7202894079135649","100.0|100.0|100.0|100.0|100.0","0.10991361595383417|0.193358901146435|0.04443187398857861|0.10834253472876809|0.08565535032132551","true","","Anthozoa->Siphonophorae","2.5227176188480643E-10"
"correl_spearman|sim_mutInfo|correl_pearson|dist_bray|dist_kullbackleibler","10.0755772005772","","copresence","Anthozoa->Onychophorida","5","0.3716293339501971|0.1346667421521719|0.32537072743761747|0.5468337223346502|5.6319676571407635","correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.1915457770539717|sim_mutInfo=0.3235019027625391|correl_pearson=0.21520806945680193|dist_bray=0.2683253761619102|dist_kullbackleibler=0.004918795085137262","correl_spearman=0.3716293339501971|sim_mutInfo=0.1346667421521719|correl_pearson=0.32537072743761747|dist_bray=0.5468337223346502|dist_kullbackleibler=5.6319676571407635","Anthozoa->Onychophorida","0.0034880807000000004","-0.022765374999999997","0.14812945062518912","0.3716293339501971","0.00818305960579635","0.00818305960579635","0.03161472808054361","0.33586546773564885|0.23795759234278352|0.3318817971040409|0.5618530139496203|5.667899929335758","0.3571048162658467|0.23649881758372926|0.3144462071666623|0.5526476454723175|5.698983618725834","94.0|94.0|94.0|94.0|94.0","0.1452167353527886|0.08862166495233995|0.1415912817373598|0.08144086622780429|1.088588135645332","false","","Anthozoa->Onychophorida","0.03161472808054361"
"dist_kullbackleibler|correl_spearman|dist_bray|sim_mutInfo|correl_pearson","8.56248196248196","","copresence","Anthozoa->Decapoda","5","5.842543390695836|0.47969493798267465|0.5850758900975612|0.17411267693477717|0.22875912316904268","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_pearson=copresence","dist_kullbackleibler=6.964302584998583E-4|correl_spearman=0.0789994658431008|dist_bray=0.2560393721569154|sim_mutInfo=0.30801653838843857|correl_pearson=0.23902199907994037","dist_kullbackleibler=5.842543390695836|correl_spearman=0.47969493798267465|dist_bray=0.5850758900975612|sim_mutInfo=0.17411267693477717|correl_pearson=0.22875912316904268","Anthozoa->Decapoda","9.2209524816","9.016197475","1.7407672531507796","5.842543390695836","6.8763036966768E-4","6.8763036966768E-4","0.003407072509596358","5.7524921342875635|0.4569139509043186|0.591015772844531|0.24533385473867628|0.23652355088376412","5.763445205162745|0.46082645362965496|0.5938931083059308|0.24278609894804504|0.24542916702216355","92.0|92.0|92.0|92.0|92.0","1.1776752820399143|0.10518663205636553|0.07033288637881792|0.09055697489128918|0.1380157981294983","false","","Anthozoa->Decapoda","0.003407072509596358"
"dist_kullbackleibler|correl_spearman|sim_mutInfo","17.90762015762016","","copresence","Anthozoa->Malacostraca","3","3.5242472619557725|0.5087567181368748|0.2036927837552449","dist_kullbackleibler=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_kullbackleibler=9.70520275490605E-5|correl_spearman=0.04608574508382579|sim_mutInfo=0.2381438424317745","dist_kullbackleibler=3.5242472619557725|correl_spearman=0.5087567181368748|sim_mutInfo=0.2036927837552449","Anthozoa->Malacostraca","6.300912982900001","5.820533295000001","1.8219403262256584","3.5242472619557725","7.046006103678115E-4","7.046006103678115E-4","0.0034715434566998356","3.123956472441719|0.5075028794610421|0.30832984414980713","3.189262321936363|0.5229540311983202|0.3100517242559","100.0|100.0|100.0","0.7267821238232669|0.09128052911520312|0.0809775033553449","false","","Anthozoa->Malacostraca","0.0034715434566998356"
"correl_spearman|sim_mutInfo|dist_kullbackleibler|dist_bray","8.015848965848967","","copresence","Enterogona->Decapoda","4","0.5059235588612794|0.20908988319297084|6.2640013069458265|0.6635760187238933","correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|dist_bray=copresence","correl_spearman=0.07412330229100056|sim_mutInfo=0.31208665794452767|dist_kullbackleibler=6.481673864522364E-6|dist_bray=0.2889453365094099","correl_spearman=0.5059235588612794|sim_mutInfo=0.20908988319297084|dist_kullbackleibler=6.2640013069458265|dist_bray=0.6635760187238933","Enterogona->Decapoda","-0.008795030600000002","-0.02135969","0.12943342196646446","0.5059235588612794","3.390947919656995E-5","3.390947919656995E-5","2.5136268126973955E-4","0.49392405234595493|0.2641031608135748|5.992111371838696|0.6533350824718142","0.5107954467099407|0.26764208583205806|5.929582151420121|0.6611732958096523","92.0|92.0|92.0|92.0","0.12091015471324239|0.10576540175840464|1.6695064164590716|0.08419155383542905","false","","Enterogona->Decapoda","2.5136268126973955E-4"
"correl_pearson|sim_mutInfo|correl_spearman|dist_bray|dist_kullbackleibler","11.354543604543602","","copresence","Enterogona->Siphonophorae","5","0.604083651994869|0.37489227725683794|0.5859432554134352|0.4083873267452074|2.571643179153196","correl_pearson=copresence|sim_mutInfo=unknown|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_pearson=0.004615298246660682|sim_mutInfo=0.25817283647113604|correl_spearman=0.0675340662263001|dist_bray=0.11858806076712392|dist_kullbackleibler=2.8501907322509012E-5","correl_pearson=0.604083651994869|sim_mutInfo=0.37489227725683794|correl_spearman=0.5859432554134352|dist_bray=0.4083873267452074|dist_kullbackleibler=2.571643179153196","Enterogona->Siphonophorae","-9.669305000000059E-4","-0.050087465","0.16190250718904214","0.604083651994869","1.989716028605315E-7","1.989716028605315E-7","2.237155073188284E-6","0.5964212211265211|0.3281593700518428|0.5463941294747837|0.4160212336195084|2.6766744079459626","0.5936034466746103|0.3215171058200832|0.5702082793658511|0.41228303495015234|2.6224963388968723","100.0|100.0|100.0|100.0|100.0","0.05265427127687699|0.1185923674162032|0.12844517784476023|0.04659079660397926|0.7073145174553983","false","","Enterogona->Siphonophorae","2.237155073188284E-6"
"correl_pearson|dist_bray|correl_spearman|dist_kullbackleibler|sim_mutInfo","5.717364117364117","","copresence","Enterogona->Onychophorida","5","0.3641324513650478|0.48700591251168|0.6996229560995658|3.5188441326819877|0.2978892014816643","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_pearson=0.14881426280641125|dist_bray=0.15035025938455204|correl_spearman=0.014204604519655661|dist_kullbackleibler=1.378486214065333E-10|sim_mutInfo=0.20850339059323608","correl_pearson=0.3641324513650478|dist_bray=0.48700591251168|correl_spearman=0.6996229560995658|dist_kullbackleibler=3.5188441326819877|sim_mutInfo=0.2978892014816643","Enterogona->Onychophorida","0.006754679800000005","-0.005542105","0.13884411831166565","0.3641324513650478","2.801314735734195E-12","2.801314735734195E-12","7.444706131026936E-11","0.40919304711800575|0.4757152493539933|0.6914334038689744|3.2291277274900194|0.3539679821000738","0.38693634157378104|0.4648548526748272|0.6994074005712676|3.0530212787790685|0.3544061446320912","94.0|94.0|94.0|94.0|94.0","0.14929772517330955|0.086194090408602|0.0928835709199277|1.3310865343167293|0.10660766717916506","true","","Enterogona->Onychophorida","7.444706131026936E-11"
"correl_spearman|correl_pearson|dist_bray|dist_kullbackleibler|sim_mutInfo","18.53015873015873","","copresence","Enterogona->Anopla","5","0.37689871719177687|0.4578079283250474|0.5551653246036908|5.097853333066721|0.19304524686865632","correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_spearman=0.16811877640100192|correl_pearson=0.1684783931288819|dist_bray=0.20578100726425708|dist_kullbackleibler=1.1224053722003191E-6|sim_mutInfo=0.31415253225084744","correl_spearman=0.37689871719177687|correl_pearson=0.4578079283250474|dist_bray=0.5551653246036908|dist_kullbackleibler=5.097853333066721|sim_mutInfo=0.19304524686865632","Enterogona->Anopla","-0.020350759700000002","-0.04146315","0.15224706048383338","0.37689871719177687","1.6062693238838577E-6","1.6062693238838577E-6","1.5480199967540035E-5","0.3576289940646047|0.45884754490981017|0.5607053019954487|5.186364382078724|0.2449992400046117","0.35024882004262103|0.47001097410027726|0.5566207385311748|4.926789427655977|0.2408736830396705","100.0|100.0|100.0|100.0|100.0","0.15449867706928272|0.23685570505035977|0.10699383993765509|1.7442441230479997|0.08877935839639776","false","","Enterogona->Anopla","1.5480199967540035E-5"
"dist_kullbackleibler|sim_mutInfo|correl_spearman|dist_bray|correl_pearson","12.5741718991719","","copresence","Enterogona->Poecilosclerida","5","3.60156119175978|0.24692504749977573|0.5144415324539565|0.5218298845871001|0.37347950563792437","dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence","dist_kullbackleibler=4.018618771084448E-11|sim_mutInfo=0.27357986874581197|correl_spearman=0.06930700611551865|dist_bray=0.18460424871228098|correl_pearson=0.13726775324004376","dist_kullbackleibler=3.60156119175978|sim_mutInfo=0.24692504749977573|correl_spearman=0.5144415324539565|dist_bray=0.5218298845871001|correl_pearson=0.37347950563792437","Enterogona->Poecilosclerida","9.673774878199998","9.759401274999998","2.004377283112226","3.60156119175978","6.4508398622820096E-12","6.4508398622820096E-12","1.6163961597775208E-10","3.4869334840380906|0.263260080528179|0.5197444017654483|0.516892726106484|0.40821551072881485","3.3407766046741476|0.26242623089345063|0.5394751047201669|0.5178856184105952|0.3846555301729273","100.0|100.0|100.0|100.0|100.0","0.9059919897384728|0.07235191354387462|0.11585629816621336|0.07617753929027282|0.139166463565155","true","","Enterogona->Poecilosclerida","1.6163961597775208E-10"
"dist_kullbackleibler|correl_spearman|dist_bray|correl_pearson|sim_mutInfo","10.177387024739964","","copresence","Enterogona->Hydrozoa","5","1.8172833631931269|0.7557030053965721|0.33598970796520955|0.7335354321546165|0.1765212966985592","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence|correl_pearson=copresence|sim_mutInfo=unknown","dist_kullbackleibler=6.024850651709102E-8|correl_spearman=0.005216524109055931|dist_bray=0.07327568762556214|correl_pearson=3.3761810142313164E-4|sim_mutInfo=0.20956226449567872","dist_kullbackleibler=1.8172833631931269|correl_spearman=0.7557030053965721|dist_bray=0.33598970796520955|correl_pearson=0.7335354321546165|sim_mutInfo=0.1765212966985592","Enterogona->Hydrozoa","5.5500804655","5.57219221","0.8564122331460464","1.8172833631931269","4.0600856010541975E-13","4.0600856010541975E-13","1.2278258869394934E-11","1.8486920022582052|0.7306188992864284|0.33639884132879194|0.7461370547914814|0.40831982948923473","1.774542329775219|0.7416681940432608|0.338394597502872|0.7494607426605047|0.42138473073028915","100.0|100.0|100.0|100.0|100.0","0.48906678934414316|0.08414758666379321|0.04737170788431551|0.05145919210273517|0.1370584523350806","true","","Enterogona->Hydrozoa","1.2278258869394934E-11"
"correl_spearman|sim_mutInfo|correl_pearson|dist_bray|dist_kullbackleibler","6.058273208273208","","copresence","Enterogona->Monogononta","5","0.557748883624192|0.24130124656032814|0.43886223994513285|0.46536847818341454|3.3763404257066165","correl_spearman=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.057586903324538974|sim_mutInfo=0.259341991327911|correl_pearson=0.0788856206605541|dist_bray=0.1418347046739007|dist_kullbackleibler=3.7054782575651757E-9","correl_spearman=0.557748883624192|sim_mutInfo=0.24130124656032814|correl_pearson=0.43886223994513285|dist_bray=0.46536847818341454|dist_kullbackleibler=3.3763404257066165","Enterogona->Monogononta","0.004647907","0.0267542","0.14474301180838736","0.557748883624192","2.9568947290670167E-10","2.9568947290670167E-10","5.402493077899528E-9","0.5347808396969436|0.31603011422310784|0.46841583129241376|0.45998211293980873|3.448044204873744","0.5341433947990082|0.3191272551781681|0.49062012663122573|0.45893567063397306|3.388450678088391","100.0|100.0|100.0|100.0|100.0","0.1132428991670271|0.11495225426454976|0.11285737929173119|0.061248032462233114|1.017272574775834","true","","Enterogona->Monogononta","5.402493077899528E-9"
"sim_mutInfo|correl_pearson|correl_spearman|dist_bray|dist_kullbackleibler","20.14256279256279","","copresence","Enterogona->Crinoidea","5","0.31267425715311514|0.23738383199887542|0.6530378753484418|0.5792338986026194|2.9955298860449453","sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.21916839725851067|correl_pearson=0.19891112778031517|correl_spearman=0.018697657064946582|dist_bray=0.2049202769647822|dist_kullbackleibler=0.0","sim_mutInfo=0.31267425715311514|correl_pearson=0.23738383199887542|correl_spearman=0.6530378753484418|dist_bray=0.5792338986026194|dist_kullbackleibler=2.9955298860449453","Enterogona->Crinoidea","0.1081816773","0.10254555000000001","0.04413383428362697","0.31267425715311514","0.0","0.0","0.0","0.37929339333871|0.2824600977391484|0.6435347668966951|0.5614551576447547|2.9304191069579106","0.37198851640736796|0.26556478485380886|0.6590497423148496|0.5656865034377756|2.9389384070763382","100.0|100.0|100.0|100.0|100.0","0.12237359897582689|0.10251744584157393|0.10062276776316105|0.06873235518802508|0.712984962928379","true","","Enterogona->Crinoidea","0.0"
